TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Rog-Art-P-G7109-P701414	Artur-P	Artur-P-G7109	ženski	-	slovenščina	-	-	-	-	1	473
Rog-Art-P-G7112-P700090	Artur-P	Artur-P-G7112	moški	-	slovenščina	-	-	-	-	1	657
Rog-Art-P-G7112-P700092	Artur-P	Artur-P-G7112	moški	-	slovenščina	-	-	-	-	1	419
Rog-Art-P-G7112-P700697	Artur-P	Artur-P-G7112	moški	-	slovenščina	-	-	-	-	1	670
Rog-Art-P-G7112-P700699	Artur-P	Artur-P-G7112	moški	-	slovenščina	-	-	-	-	1	354
Rog-Art-P-G7112-P701195	Artur-P	Artur-P-G7112	moški	-	slovenščina	-	-	-	-	1	620
Rog-Art-P-G7112-P701197	Artur-P	Artur-P-G7112	moški	-	slovenščina	-	-	-	-	1	409
Rog-Art-P-G7112-P701242	Artur-P	Artur-P-G7112	moški	-	slovenščina	-	-	-	-	1	629
Rog-Art-P-G7113-P700076	Artur-P	Artur-P-G7113	moški	-	slovenščina	-	-	-	-	1	362
Rog-Art-P-G7113-P700160	Artur-P	Artur-P-G7113	moški	-	slovenščina	-	-	-	-	1	146
Rog-Art-P-G7113-P700249	Artur-P	Artur-P-G7113	moški	-	slovenščina	-	-	-	-	1	636
Rog-Art-P-G7113-P700346	Artur-P	Artur-P-G7113	moški	-	slovenščina	-	-	-	-	6	530
Rog-Art-P-G7113-P700922	Artur-P	Artur-P-G7113	moški	-	slovenščina	-	-	-	-	1	803
Rog-Art-P-G7113-P701153	Artur-P	Artur-P-G7113	moški	-	slovenščina	-	-	-	-	1	400
Rog-Art-P-G7113-P701155	Artur-P	Artur-P-G7113	moški	-	slovenščina	-	-	-	-	1	267
Rog-Art-P-G7113-P701157	Artur-P	Artur-P-G7113	moški	-	slovenščina	-	-	-	-	1	280
Rog-Art-P-G7114-P705334	Artur-P	Artur-P-G7114	moški	-	slovenščina	-	-	-	-	1	1526
Rog-Art-P-G7114-P705335	Artur-P	Artur-P-G7114	moški	-	slovenščina	-	-	-	-	1	2466
Rog-Art-P-G7115-P708171	Artur-P	Artur-P-G7115	ženski	-	slovenščina	-	-	-	-	1	1212
Rog-Art-P-G7115-P708173	Artur-P	Artur-P-G7115	ženski	-	slovenščina	-	-	-	-	1	1018
Rog-Art-P-G7115-P708174	Artur-P	Artur-P-G7115	ženski	-	slovenščina	-	-	-	-	1	1357
Rog-Art-P-G7116-P700074	Artur-P	Artur-P-G7116	ženski	-	slovenščina	-	-	-	-	1	364
Rog-Art-P-G7116-P700191	Artur-P	Artur-P-G7116	ženski	-	slovenščina	-	-	-	-	1	1872
Rog-Art-P-G7116-P700574	Artur-P	Artur-P-G7116	ženski	-	slovenščina	-	-	-	-	1	354
Rog-Art-P-G7116-P700758	Artur-P	Artur-P-G7116	ženski	-	slovenščina	-	-	-	-	1	103
Rog-Art-P-G7117-P700121	Artur-P	Artur-P-G7117	moški	-	slovenščina	-	-	-	-	1	708
Rog-Art-P-G7117-P700123	Artur-P	Artur-P-G7117	moški	-	slovenščina	-	-	-	-	1	311
Rog-Art-P-G7117-P700252	Artur-P	Artur-P-G7117	moški	-	slovenščina	-	-	-	-	1	148
Rog-Art-P-G7117-P700274	Artur-P	Artur-P-G7117	moški	-	slovenščina	-	-	-	-	1	794
Rog-Art-P-G7117-P700443	Artur-P	Artur-P-G7117	moški	-	slovenščina	-	-	-	-	1	770
Rog-Art-P-G7118-P701449	Artur-P	Artur-P-G7118	moški	-	slovenščina	-	-	-	-	1	1091
Rog-Art-P-G7118-P701452	Artur-P	Artur-P-G7118	moški	-	slovenščina	-	-	-	-	1	313
Rog-Art-P-G7118-P701534	Artur-P	Artur-P-G7118	moški	-	slovenščina	-	-	-	-	1	627
Rog-Art-P-G7118-P701540	Artur-P	Artur-P-G7118	moški	-	slovenščina	-	-	-	-	1	542
Rog-Art-P-G7118-P702225	Artur-P	Artur-P-G7118	moški	-	slovenščina	-	-	-	-	1	300
Rog-Art-P-G7118-P702798	Artur-P	Artur-P-G7118	moški	-	slovenščina	-	-	-	-	1	147
Rog-Art-P-G7118-P702947	Artur-P	Artur-P-G7118	moški	-	slovenščina	-	-	-	-	1	956
Rog-Art-P-G7119-P700125	Artur-P	Artur-P-G7119	ženski	-	slovenščina	-	-	-	-	1	396
Rog-Art-P-G7119-P700189	Artur-P	Artur-P-G7119	ženski	-	slovenščina	-	-	-	-	1	568
Rog-Art-P-G7119-P700258	Artur-P	Artur-P-G7119	ženski	-	slovenščina	-	-	-	-	1	1013
Rog-Art-P-G7119-P700378	Artur-P	Artur-P-G7119	ženski	-	slovenščina	-	-	-	-	1	774
Rog-Art-P-G7119-P700430	Artur-P	Artur-P-G7119	ženski	-	slovenščina	-	-	-	-	1	404
Rog-Art-P-G7119-P700467	Artur-P	Artur-P-G7119	ženski	-	slovenščina	-	-	-	-	1	541
Rog-Art-P-G7120-P700177	Artur-P	Artur-P-G7120	ženski	-	slovenščina	-	-	-	-	1	1923
Rog-Art-P-G7120-P700215	Artur-P	Artur-P-G7120	ženski	-	slovenščina	-	-	-	-	1	96
Rog-Art-P-G7120-P700216	Artur-P	Artur-P-G7120	ženski	-	slovenščina	-	-	-	-	1	1003
Rog-Art-P-G7121-P700103	Artur-P	Artur-P-G7121	moški	-	slovenščina	-	-	-	-	1	533
Rog-Art-P-G7121-P700226	Artur-P	Artur-P-G7121	moški	-	slovenščina	-	-	-	-	1	504
Rog-Art-P-G7121-P700308	Artur-P	Artur-P-G7121	moški	-	slovenščina	-	-	-	-	1	522
Rog-Art-P-G7121-P700344	Artur-P	Artur-P-G7121	moški	-	slovenščina	-	-	-	-	2	550
Rog-Art-P-G7121-P700497	Artur-P	Artur-P-G7121	moški	-	slovenščina	-	-	-	-	1	305
Rog-Art-P-G7121-P700557	Artur-P	Artur-P-G7121	moški	-	slovenščina	-	-	-	-	1	550
Rog-Art-P-G7121-P700802	Artur-P	Artur-P-G7121	moški	-	slovenščina	-	-	-	-	1	544
Rog-Art-P-G7121-P701571	Artur-P	Artur-P-G7121	moški	-	slovenščina	-	-	-	-	2	261
Rog-Art-P-G7122-P700115	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	5	316
Rog-Art-P-G7122-P700180	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	1	650
Rog-Art-P-G7122-P700222	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	1	196
Rog-Art-P-G7122-P700294	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	1	158
Rog-Art-P-G7122-P700437	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	1	511
Rog-Art-P-G7122-P700473	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	1	184
Rog-Art-P-G7122-P700577	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	1	539
Rog-Art-P-G7122-P700773	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	1	197
Rog-Art-P-G7122-P700793	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	1	256
Rog-Art-P-G7122-P700841	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	1	190
Rog-Art-P-G7122-P701171	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	2	256
Rog-Art-P-G7122-P701537	Artur-P	Artur-P-G7122	moški	-	slovenščina	-	-	-	-	2	537
Rog-Art-P-G7123-P700111	Artur-P	Artur-P-G7123	moški	-	slovenščina	-	-	-	-	1	456
Rog-Art-P-G7123-P700231	Artur-P	Artur-P-G7123	moški	-	slovenščina	-	-	-	-	1	447
Rog-Art-P-G7123-P700270	Artur-P	Artur-P-G7123	moški	-	slovenščina	-	-	-	-	1	559
Rog-Art-P-G7123-P700324	Artur-P	Artur-P-G7123	moški	-	slovenščina	-	-	-	-	1	330
Rog-Art-P-G7123-P700341	Artur-P	Artur-P-G7123	moški	-	slovenščina	-	-	-	-	2	399
Rog-Art-P-G7123-P700350	Artur-P	Artur-P-G7123	moški	-	slovenščina	-	-	-	-	2	174
Rog-Art-P-G7123-P700385	Artur-P	Artur-P-G7123	moški	-	slovenščina	-	-	-	-	1	878
Rog-Art-P-G7123-P700508	Artur-P	Artur-P-G7123	moški	-	slovenščina	-	-	-	-	1	414
Rog-Art-P-G7124-P700104	Artur-P	Artur-P-G7124	moški	-	slovenščina	-	-	-	-	1	470
Rog-Art-P-G7124-P700233	Artur-P	Artur-P-G7124	moški	-	slovenščina	-	-	-	-	1	498
Rog-Art-P-G7124-P700312	Artur-P	Artur-P-G7124	moški	-	slovenščina	-	-	-	-	1	337
Rog-Art-P-G7124-P700326	Artur-P	Artur-P-G7124	moški	-	slovenščina	-	-	-	-	1	498
Rog-Art-P-G7124-P700333	Artur-P	Artur-P-G7124	moški	-	slovenščina	-	-	-	-	1	1058
Rog-Art-P-G7124-P700368	Artur-P	Artur-P-G7124	moški	-	slovenščina	-	-	-	-	1	663
Rog-Art-P-G7125-P700085	Artur-P	Artur-P-G7125	moški	-	slovenščina	-	-	-	-	1	270
Rog-Art-P-G7125-P700087	Artur-P	Artur-P-G7125	moški	-	slovenščina	-	-	-	-	1	82
Rog-Art-P-G7125-P700157	Artur-P	Artur-P-G7125	moški	-	slovenščina	-	-	-	-	1	312
Rog-Art-P-G7125-P700310	Artur-P	Artur-P-G7125	moški	-	slovenščina	-	-	-	-	1	228
Rog-Art-P-G7125-P700318	Artur-P	Artur-P-G7125	moški	-	slovenščina	-	-	-	-	1	421
Rog-Art-P-G7125-P701489	Artur-P	Artur-P-G7125	moški	-	slovenščina	-	-	-	-	2	666
Rog-Art-P-G7125-P701631	Artur-P	Artur-P-G7125	moški	-	slovenščina	-	-	-	-	1	789
Rog-Art-P-G7125-P701698	Artur-P	Artur-P-G7125	moški	-	slovenščina	-	-	-	-	1	689
Rog-Art-P-G7125-P702622	Artur-P	Artur-P-G7125	moški	-	slovenščina	-	-	-	-	2	347
Rog-Art-P-G7126-P700043	Artur-P	Artur-P-G7126	moški	-	slovenščina	-	-	-	-	1	288
Rog-Art-P-G7126-P700636	Artur-P	Artur-P-G7126	moški	-	slovenščina	-	-	-	-	1	334
Rog-Art-P-G7126-P700638	Artur-P	Artur-P-G7126	moški	-	slovenščina	-	-	-	-	1	355
Rog-Art-P-G7126-P700670	Artur-P	Artur-P-G7126	moški	-	slovenščina	-	-	-	-	1	672
Rog-Art-P-G7126-P701085	Artur-P	Artur-P-G7126	moški	-	slovenščina	-	-	-	-	1	551
Rog-Art-P-G7126-P701125	Artur-P	Artur-P-G7126	moški	-	slovenščina	-	-	-	-	1	279
Rog-Art-P-G7126-P701262	Artur-P	Artur-P-G7126	moški	-	slovenščina	-	-	-	-	1	672
Rog-Art-P-G7126-P701274	Artur-P	Artur-P-G7126	moški	-	slovenščina	-	-	-	-	1	570
Rog-Art-P-G7129-P700321	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	533
Rog-Art-P-G7129-P700331	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	1045
Rog-Art-P-G7129-P700334	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	363
Rog-Art-P-G7129-P700337	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	580
Rog-Art-P-G7129-P700342	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	403
Rog-Art-P-G7129-P700519	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	1053
Rog-Art-P-G7130-P700079	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	321
Rog-Art-P-G7130-P700139	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	409
Rog-Art-P-G7130-P700147	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	88
Rog-Art-P-G7130-P700152	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	76
Rog-Art-P-G7130-P700457	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	221
Rog-Art-P-G7130-P700653	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	306
Rog-Art-P-G7130-P700655	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	164
Rog-Art-P-G7130-P700936	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	1278
Rog-Art-P-G7130-P700938	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	274
Rog-Art-P-G7130-P701006	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	356
Rog-Art-P-G7130-P701287	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	309
Rog-Art-P-G7131-P700339	Artur-P	Artur-P-G7131	moški	-	slovenščina	-	-	-	-	1	770
Rog-Art-P-G7131-P700828	Artur-P	Artur-P-G7131	moški	-	slovenščina	-	-	-	-	1	396
Rog-Art-P-G7131-P700878	Artur-P	Artur-P-G7131	moški	-	slovenščina	-	-	-	-	1	2380
Rog-Art-P-G7132-P700036	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	423
Rog-Art-P-G7132-P700038	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	132
Rog-Art-P-G7132-P700051	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	448
Rog-Art-P-G7132-P700687	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	63
Rog-Art-P-G7132-P700706	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	589
Rog-Art-P-G7132-P700708	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	452
Rog-Art-P-G7132-P701187	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	310
Rog-Art-P-G7132-P701189	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	73
Rog-Art-P-G7132-P701278	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	515
Rog-Art-P-G7132-P701280	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	412
Rog-Art-P-G7132-P701297	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	541
Rog-Art-P-G7133-P700135	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	599
Rog-Art-P-G7133-P700137	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	396
Rog-Art-P-G7133-P700145	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	339
Rog-Art-P-G7133-P700151	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	277
Rog-Art-P-G7133-P700156	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	451
Rog-Art-P-G7133-P700166	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	499
Rog-Art-P-G7133-P700173	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	426
Rog-Art-P-G7133-P700320	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	238
Rog-Art-P-G7133-P700372	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	685
Rog-Art-P-G7134-P700227	Artur-P	Artur-P-G7134	ženski	-	slovenščina	-	-	-	-	1	576
Rog-Art-P-G7135-P701949	Artur-P	Artur-P-G7135	moški	-	slovenščina	-	-	-	-	1	175
Rog-Art-P-G7135-P701951	Artur-P	Artur-P-G7135	moški	-	slovenščina	-	-	-	-	1	61
Rog-Art-P-G7136-P701160	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	531
Rog-Art-P-G7136-P701162	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	127
Rog-Art-P-G7136-P701163	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	300
Rog-Art-P-G7136-P701165	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	160
Rog-Art-P-G7136-P701183	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	4	526
Rog-Art-P-G7136-P701185	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	243
Rog-Art-P-G7136-P701218	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	634
Rog-Art-P-G7136-P701220	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	2	199
Rog-Art-P-G7136-P701254	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	189
Rog-Art-P-G7138-P702126	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	469
Rog-Art-P-G7138-P702213	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	447
Rog-Art-P-G7138-P702215	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	171
Rog-Art-P-G7138-P702355	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	679
Rog-Art-P-G7138-P702535	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	297
Rog-Art-P-G7138-P702878	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	430
Rog-Art-P-G7138-P703116	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	3	450
Rog-Art-P-G7138-P703119	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	249
Rog-Art-P-G7138-P703703	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	238
Rog-Art-P-G7138-P703709	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	2	367
Rog-Art-P-G7139-P700141	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	477
Rog-Art-P-G7139-P700158	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	241
Rog-Art-P-G7139-P700169	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	714
Rog-Art-P-G7139-P700351	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	319
Rog-Art-P-G7139-P700681	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	469
Rog-Art-P-G7139-P700790	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	404
Rog-Art-P-G7139-P700803	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	319
Rog-Art-P-G7139-P701306	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	438
Rog-Art-P-G7139-P701308	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	168
Rog-Art-P-G7139-P701498	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	3	439
Rog-Art-P-G7140-P700034	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	490
Rog-Art-P-G7140-P700044	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	359
Rog-Art-P-G7140-P700046	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	232
Rog-Art-P-G7140-P700075	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	465
Rog-Art-P-G7140-P700686	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	478
Rog-Art-P-G7140-P700710	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	703
Rog-Art-P-G7140-P700712	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	439
Rog-Art-P-G7141-P700494	Artur-P	Artur-P-G7141	moški	-	slovenščina	-	-	-	-	1	709
Rog-Art-P-G7141-P700516	Artur-P	Artur-P-G7141	moški	-	slovenščina	-	-	-	-	1	374
Rog-Art-P-G7141-P700526	Artur-P	Artur-P-G7141	moški	-	slovenščina	-	-	-	-	1	179
Rog-Art-P-G7141-P700534	Artur-P	Artur-P-G7141	moški	-	slovenščina	-	-	-	-	1	120
Rog-Art-P-G7142-P705610	Artur-P	Artur-P-G7142	moški	-	slovenščina	-	-	-	-	1	987
Rog-Art-P-G7142-P705612	Artur-P	Artur-P-G7142	moški	-	slovenščina	-	-	-	-	1	831
Rog-Art-P-G7142-P705614	Artur-P	Artur-P-G7142	moški	-	slovenščina	-	-	-	-	1	959
Rog-Art-P-G7142-P705617	Artur-P	Artur-P-G7142	moški	-	slovenščina	-	-	-	-	1	1042
Rog-Art-P-G7144-P700116	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	513
Rog-Art-P-G7144-P700236	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	678
Rog-Art-P-G7144-P700314	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	552
Rog-Art-P-G7144-P700397	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	140
Rog-Art-P-G7144-P700503	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	615
Rog-Art-P-G7144-P700559	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	588
Rog-Art-P-G7144-P700651	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	131
Rog-Art-P-G7144-P700807	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	477
Rog-Art-P-G7145-P700426	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	244
Rog-Art-P-G7145-P700429	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	424
Rog-Art-P-G7145-P700759	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	714
Rog-Art-P-G7145-P700766	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	878
Rog-Art-P-G7145-P700768	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	69
Rog-Art-P-G7145-P701380	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	960
Rog-Art-P-G7146-P700209	Artur-P	Artur-P-G7146	ženski	-	slovenščina	-	-	-	-	1	375
Rog-Art-P-G7146-P700567	Artur-P	Artur-P-G7146	ženski	-	slovenščina	-	-	-	-	1	509
Rog-Art-P-G7147-P700021	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	165
Rog-Art-P-G7147-P700094	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	419
Rog-Art-P-G7147-P700096	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	277
Rog-Art-P-G7147-P700098	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	233
Rog-Art-P-G7147-P700106	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	390
Rog-Art-P-G7147-P700235	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	401
Rog-Art-P-G7147-P700264	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	353
Rog-Art-P-G7147-P700313	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	384
Rog-Art-P-G7147-P700328	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	478
Rog-Art-P-G7147-P700347	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	290
Rog-Art-P-G7147-P700383	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	328
Rog-Art-P-G7149-P700309	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	150
Rog-Art-P-G7149-P701597	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	894
Rog-Art-P-G7149-P701651	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	107
Rog-Art-P-G7149-P701652	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	315
Rog-Art-P-G7149-P701737	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	109
Rog-Art-P-G7149-P702020	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	179
Rog-Art-P-G7149-P702022	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	169
Rog-Art-P-G7149-P702492	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	1554
Rog-Art-P-G7149-P702832	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	498
Rog-Art-P-G7153-P701082	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	338
Rog-Art-P-G7153-P701538	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	2	421
Rog-Art-P-G7153-P701869	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	441
Rog-Art-P-G7153-P702368	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	248
Rog-Art-P-G7153-P703182	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	323
Rog-Art-P-G7153-P703184	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	4	191
Rog-Art-P-G7153-P703186	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	75
Rog-Art-P-G7153-P703494	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	237
Rog-Art-P-G7153-P703496	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	16
Rog-Art-P-G7153-P703915	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	215
Rog-Art-P-G7153-P703917	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	78
Rog-Art-P-G7153-P704280	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	533
Rog-Art-P-G7153-P704740	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	283
Rog-Art-P-G7154-P700023	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	402
Rog-Art-P-G7154-P700105	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	581
Rog-Art-P-G7154-P700143	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	434
Rog-Art-P-G7154-P700171	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	291
Rog-Art-P-G7154-P700195	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	982
Rog-Art-P-G7154-P700369	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	471
Rog-Art-P-G7154-P700461	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	369
Rog-Art-P-G7154-P700544	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	447
Rog-Art-P-G7155-P700131	Artur-P	Artur-P-G7155	ženski	-	slovenščina	-	-	-	-	1	914
Rog-Art-P-G7155-P700259	Artur-P	Artur-P-G7155	ženski	-	slovenščina	-	-	-	-	1	1731
Rog-Art-P-G7155-P700279	Artur-P	Artur-P-G7155	ženski	-	slovenščina	-	-	-	-	1	500
Rog-Art-P-G7156-P700317	Artur-P	Artur-P-G7156	moški	-	slovenščina	-	-	-	-	1	474
Rog-Art-P-G7158-P705327	Artur-P	Artur-P-G7158	moški	-	slovenščina	-	-	-	-	1	1199
Rog-Art-P-G7158-P708000	Artur-P	Artur-P-G7158	moški	-	slovenščina	-	-	-	-	1	790
