TEXT-ID	SUBCORPUS	TITLE	DATE	SOURCE	URL	TEXT-REGION	DOMAIN	TYPE	CHANNEL	SPK-IDsUTTS	SEGS	WORDS
Rog-Art-P-G7067-P701843	Artur-P	Artur-P-G7067-P701843	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7067	1	45
Rog-Art-P-G7067-P701964	Artur-P	Artur-P-G7067-P701964	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7067	1	63
Rog-Art-P-G7067-P701966	Artur-P	Artur-P-G7067-P701966	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7067	1	18
Rog-Art-P-G7067-P702165	Artur-P	Artur-P-G7067-P702165	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7067	1	40
Rog-Art-P-G7067-P702268	Artur-P	Artur-P-G7067-P702268	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7067	1	43
Rog-Art-P-G7067-P702270	Artur-P	Artur-P-G7067-P702270	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7067	1	8
Rog-Art-P-G7067-P702272	Artur-P	Artur-P-G7067-P702272	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7067	1	2
Rog-Art-P-G7067-P702881	Artur-P	Artur-P-G7067-P702881	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7067	1	18
Rog-Art-P-G7068-P700025	Artur-P	Artur-P-G7068-P700025	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7068	1	64
Rog-Art-P-G7068-P700060	Artur-P	Artur-P-G7068-P700060	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7068	1	64
Rog-Art-P-G7068-P700062	Artur-P	Artur-P-G7068-P700062	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7068	1	18
Rog-Art-P-G7068-P700070	Artur-P	Artur-P-G7068-P700070	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7068	2	21
Rog-Art-P-G7068-P700073	Artur-P	Artur-P-G7068-P700073	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7068	2	119
Rog-Art-P-G7068-P700716	Artur-P	Artur-P-G7068-P700716	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7068	1	63
Rog-Art-P-G7068-P700748	Artur-P	Artur-P-G7068-P700748	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7068	1	27
Rog-Art-P-G7068-P701167	Artur-P	Artur-P-G7068-P701167	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7068	1	44
Rog-Art-P-G7068-P701169	Artur-P	Artur-P-G7068-P701169	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7068	1	32
Rog-Art-P-G7068-P701191	Artur-P	Artur-P-G7068-P701191	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7068	1	35
Rog-Art-P-G7070-P700112	Artur-P	Artur-P-G7070-P700112	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7070	1	65
Rog-Art-P-G7070-P700120	Artur-P	Artur-P-G7070-P700120	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7070	3	37
Rog-Art-P-G7070-P700194	Artur-P	Artur-P-G7070-P700194	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7070	1	192
Rog-Art-P-G7070-P700232	Artur-P	Artur-P-G7070-P700232	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7070	1	45
Rog-Art-P-G7070-P700285	Artur-P	Artur-P-G7070-P700285	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7070	1	77
Rog-Art-P-G7070-P700311	Artur-P	Artur-P-G7070-P700311	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7070	1	53
Rog-Art-P-G7070-P700325	Artur-P	Artur-P-G7070-P700325	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7070	1	42
Rog-Art-P-G7071-P701004	Artur-P	Artur-P-G7071-P701004	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7071	1	81
Rog-Art-P-G7071-P701012	Artur-P	Artur-P-G7071-P701012	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7071	1	97
Rog-Art-P-G7071-P701273	Artur-P	Artur-P-G7071-P701273	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7071	2	122
Rog-Art-P-G7071-P701275	Artur-P	Artur-P-G7071-P701275	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7071	1	82
Rog-Art-P-G7071-P701398	Artur-P	Artur-P-G7071-P701398	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7071	3	23
Rog-Art-P-G7071-P701428	Artur-P	Artur-P-G7071-P701428	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7071	1	64
Rog-Art-P-G7073-P700167	Artur-P	Artur-P-G7073-P700167	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7073	1	70
Rog-Art-P-G7076-P700196	Artur-P	Artur-P-G7076-P700196	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7076	1	58
Rog-Art-P-G7076-P700432	Artur-P	Artur-P-G7076-P700432	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7076	1	34
Rog-Art-P-G7076-P700628	Artur-P	Artur-P-G7076-P700628	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7076	1	68
Rog-Art-P-G7076-P700870	Artur-P	Artur-P-G7076-P700870	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7076	1	133
Rog-Art-P-G7076-P701060	Artur-P	Artur-P-G7076-P701060	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7076	2	261
Rog-Art-P-G7076-P701100	Artur-P	Artur-P-G7076-P701100	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7076	1	86
Rog-Art-P-G7076-P701102	Artur-P	Artur-P-G7076-P701102	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7076	1	17
Rog-Art-P-G7078-P700403	Artur-P	Artur-P-G7078-P700403	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7078	1	115
Rog-Art-P-G7078-P700484	Artur-P	Artur-P-G7078-P700484	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7078	1	11
Rog-Art-P-G7078-P700576	Artur-P	Artur-P-G7078-P700576	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7078	1	64
Rog-Art-P-G7078-P700700	Artur-P	Artur-P-G7078-P700700	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7078	1	46
Rog-Art-P-G7078-P700702	Artur-P	Artur-P-G7078-P700702	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7078	1	6
Rog-Art-P-G7078-P700704	Artur-P	Artur-P-G7078-P700704	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7078	1	19
Rog-Art-P-G7078-P700792	Artur-P	Artur-P-G7078-P700792	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7078	1	83
Rog-Art-P-G7078-P700825	Artur-P	Artur-P-G7078-P700825	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7078	1	120
Rog-Art-P-G7079-P700381	Artur-P	Artur-P-G7079-P700381	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7079	1	183
Rog-Art-P-G7079-P700593	Artur-P	Artur-P-G7079-P700593	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7079	1	88
Rog-Art-P-G7079-P700595	Artur-P	Artur-P-G7079-P700595	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7079	2	82
Rog-Art-P-G7079-P700597	Artur-P	Artur-P-G7079-P700597	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7079	1	30
Rog-Art-P-G7079-P700745	Artur-P	Artur-P-G7079-P700745	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7079	1	58
Rog-Art-P-G7079-P700747	Artur-P	Artur-P-G7079-P700747	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7079	1	29
Rog-Art-P-G7079-P700749	Artur-P	Artur-P-G7079-P700749	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7079	1	29
Rog-Art-P-G7079-P701436	Artur-P	Artur-P-G7079-P701436	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7079	2	32
Rog-Art-P-G7079-P701444	Artur-P	Artur-P-G7079-P701444	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7079	1	7
Rog-Art-P-G7079-P701451	Artur-P	Artur-P-G7079-P701451	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7079	1	5
Rog-Art-P-G7080-P700019	Artur-P	Artur-P-G7080-P700019	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7080	2	23
Rog-Art-P-G7080-P700119	Artur-P	Artur-P-G7080-P700119	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7080	2	53
Rog-Art-P-G7080-P700129	Artur-P	Artur-P-G7080-P700129	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7080	1	55
Rog-Art-P-G7080-P700284	Artur-P	Artur-P-G7080-P700284	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7080	1	46
Rog-Art-P-G7080-P700937	Artur-P	Artur-P-G7080-P700937	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7080	1	85
Rog-Art-P-G7080-P700982	Artur-P	Artur-P-G7080-P700982	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7080	1	124
Rog-Art-P-G7080-P700991	Artur-P	Artur-P-G7080-P700991	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7080	1	21
Rog-Art-P-G7080-P701386	Artur-P	Artur-P-G7080-P701386	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7080	1	59
Rog-Art-P-G7083-P700155	Artur-P	Artur-P-G7083-P700155	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7083	1	51
Rog-Art-P-G7083-P700365	Artur-P	Artur-P-G7083-P700365	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7083	1	68
Rog-Art-P-G7083-P700390	Artur-P	Artur-P-G7083-P700390	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7083	1	40
Rog-Art-P-G7083-P700400	Artur-P	Artur-P-G7083-P700400	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7083	1	64
Rog-Art-P-G7083-P700418	Artur-P	Artur-P-G7083-P700418	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7083	1	35
Rog-Art-P-G7083-P700456	Artur-P	Artur-P-G7083-P700456	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7083	1	86
Rog-Art-P-G7083-P700916	Artur-P	Artur-P-G7083-P700916	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7083	1	67
Rog-Art-P-G7083-P700941	Artur-P	Artur-P-G7083-P700941	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7083	1	53
Rog-Art-P-G7085-P700024	Artur-P	Artur-P-G7085-P700024	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7085	1	24
Rog-Art-P-G7085-P700176	Artur-P	Artur-P-G7085-P700176	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7085	1	39
Rog-Art-P-G7085-P700184	Artur-P	Artur-P-G7085-P700184	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7085	1	96
Rog-Art-P-G7085-P700300	Artur-P	Artur-P-G7085-P700300	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7085	1	79
Rog-Art-P-G7085-P700302	Artur-P	Artur-P-G7085-P700302	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7085	1	15
Rog-Art-P-G7085-P701065	Artur-P	Artur-P-G7085-P701065	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7085	2	133
Rog-Art-P-G7085-P701092	Artur-P	Artur-P-G7085-P701092	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7085	1	171
Rog-Art-P-G7085-P701112	Artur-P	Artur-P-G7085-P701112	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7085	1	123
Rog-Art-P-G7087-P700267	Artur-P	Artur-P-G7087-P700267	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7087	2	345
Rog-Art-P-G7087-P700273	Artur-P	Artur-P-G7087-P700273	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7087	2	80
Rog-Art-P-G7087-P700414	Artur-P	Artur-P-G7087-P700414	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7087	1	208
Rog-Art-P-G7087-P700417	Artur-P	Artur-P-G7087-P700417	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7087	1	35
Rog-Art-P-G7087-P700423	Artur-P	Artur-P-G7087-P700423	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7087	1	94
Rog-Art-P-G7087-P700714	Artur-P	Artur-P-G7087-P700714	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7087	1	61
Rog-Art-P-G7088-P700162	Artur-P	Artur-P-G7088-P700162	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7088	1	89
Rog-Art-P-G7088-P700392	Artur-P	Artur-P-G7088-P700392	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7088	1	15
Rog-Art-P-G7088-P700395	Artur-P	Artur-P-G7088-P700395	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7088	1	81
Rog-Art-P-G7088-P700424	Artur-P	Artur-P-G7088-P700424	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7088	1	109
Rog-Art-P-G7088-P700463	Artur-P	Artur-P-G7088-P700463	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7088	1	55
Rog-Art-P-G7088-P700478	Artur-P	Artur-P-G7088-P700478	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7088	3	135
Rog-Art-P-G7088-P700480	Artur-P	Artur-P-G7088-P700480	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7088	1	20
Rog-Art-P-G7088-P700924	Artur-P	Artur-P-G7088-P700924	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7088	1	72
Rog-Art-P-G7088-P700985	Artur-P	Artur-P-G7088-P700985	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7088	1	89
Rog-Art-P-G7089-P700001	Artur-P	Artur-P-G7089-P700001	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7089	1	47
Rog-Art-P-G7089-P700003	Artur-P	Artur-P-G7089-P700003	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7089	1	34
Rog-Art-P-G7089-P700005	Artur-P	Artur-P-G7089-P700005	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7089	1	35
Rog-Art-P-G7089-P700986	Artur-P	Artur-P-G7089-P700986	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7089	1	127
Rog-Art-P-G7089-P701011	Artur-P	Artur-P-G7089-P701011	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7089	1	130
Rog-Art-P-G7089-P701115	Artur-P	Artur-P-G7089-P701115	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7089	1	151
Rog-Art-P-G7090-P705367	Artur-P	Artur-P-G7090-P705367	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7090	1	173
Rog-Art-P-G7090-P705368	Artur-P	Artur-P-G7090-P705368	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7090	1	198
Rog-Art-P-G7091-P700556	Artur-P	Artur-P-G7091-P700556	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7091	1	81
Rog-Art-P-G7092-P705583	Artur-P	Artur-P-G7092-P705583	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7092	1	122
Rog-Art-P-G7093-P708111	Artur-P	Artur-P-G7093-P708111	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7093	1	94
Rog-Art-P-G7095-P700608	Artur-P	Artur-P-G7095-P700608	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7095	1	143
Rog-Art-P-G7095-P700610	Artur-P	Artur-P-G7095-P700610	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7095	1	39
Rog-Art-P-G7095-P700623	Artur-P	Artur-P-G7095-P700623	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7095	1	93
Rog-Art-P-G7095-P700625	Artur-P	Artur-P-G7095-P700625	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7095	1	41
Rog-Art-P-G7095-P700629	Artur-P	Artur-P-G7095-P700629	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7095	1	136
Rog-Art-P-G7095-P700647	Artur-P	Artur-P-G7095-P700647	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7095	1	63
Rog-Art-P-G7095-P700649	Artur-P	Artur-P-G7095-P700649	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7095	1	20
Rog-Art-P-G7095-P700663	Artur-P	Artur-P-G7095-P700663	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7095	2	183
Rog-Art-P-G7095-P700665	Artur-P	Artur-P-G7095-P700665	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7095	2	34
Rog-Art-P-G7096-P700068	Artur-P	Artur-P-G7096-P700068	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7096	2	45
Rog-Art-P-G7096-P700197	Artur-P	Artur-P-G7096-P700197	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7096	1	71
Rog-Art-P-G7096-P700366	Artur-P	Artur-P-G7096-P700366	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7096	1	50
Rog-Art-P-G7096-P700379	Artur-P	Artur-P-G7096-P700379	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7096	2	125
Rog-Art-P-G7096-P700458	Artur-P	Artur-P-G7096-P700458	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7096	1	137
Rog-Art-P-G7096-P700490	Artur-P	Artur-P-G7096-P700490	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7096	1	99
Rog-Art-P-G7096-P700927	Artur-P	Artur-P-G7096-P700927	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7096	1	50
Rog-Art-P-G7097-P700072	Artur-P	Artur-P-G7097-P700072	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7097	2	37
Rog-Art-P-G7097-P700683	Artur-P	Artur-P-G7097-P700683	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7097	1	57
Rog-Art-P-G7097-P700850	Artur-P	Artur-P-G7097-P700850	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7097	1	80
Rog-Art-P-G7097-P700874	Artur-P	Artur-P-G7097-P700874	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7097	1	107
Rog-Art-P-G7097-P700910	Artur-P	Artur-P-G7097-P700910	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7097	1	95
Rog-Art-P-G7097-P700984	Artur-P	Artur-P-G7097-P700984	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7097	1	81
Rog-Art-P-G7097-P701477	Artur-P	Artur-P-G7097-P701477	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7097	1	103
Rog-Art-P-G7097-P701684	Artur-P	Artur-P-G7097-P701684	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7097	1	196
Rog-Art-P-G7098-P700117	Artur-P	Artur-P-G7098-P700117	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7098	4	48
Rog-Art-P-G7098-P700181	Artur-P	Artur-P-G7098-P700181	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7098	1	93
Rog-Art-P-G7098-P700266	Artur-P	Artur-P-G7098-P700266	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7098	2	307
Rog-Art-P-G7098-P700282	Artur-P	Artur-P-G7098-P700282	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7098	1	174
Rog-Art-P-G7099-P700058	Artur-P	Artur-P-G7099-P700058	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7099	1	39
Rog-Art-P-G7099-P700118	Artur-P	Artur-P-G7099-P700118	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7099	2	35
Rog-Art-P-G7099-P700175	Artur-P	Artur-P-G7099-P700175	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7099	1	17
Rog-Art-P-G7099-P700836	Artur-P	Artur-P-G7099-P700836	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7099	1	46
Rog-Art-P-G7099-P700868	Artur-P	Artur-P-G7099-P700868	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7099	1	60
Rog-Art-P-G7099-P700999	Artur-P	Artur-P-G7099-P700999	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7099	1	140
Rog-Art-P-G7099-P701013	Artur-P	Artur-P-G7099-P701013	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7099	1	46
Rog-Art-P-G7099-P701182	Artur-P	Artur-P-G7099-P701182	-	Državni zbor RS	-	Ljubljana	seja državnega zbora	informativno-izobraževalni	osebni stik	Artur-P-G7099	5	38
